Property Code,Price (€),Size (m²),Floor,Address,Province,Municipality,District,Neighborhood,Latitude,Longitude,Has Lift,Price by Area,Rooms,Bathrooms,Swimming Pool,Garden,Garage,URL
101303988,590000,159,4,"Prado, 5",Álava,Vitoria-Gasteiz,Lovaina - Aranzabal,N/A,42.8457833,-2.6745891,true,3711,3,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/101303988/
105988627,215000,116,3,"calle Antonio Machado, 28 -52",Álava,Vitoria-Gasteiz,Sansomendi - Ali,N/A,42.8574618,-2.7002818,true,1853,4,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/105988627/
106263219,695000,274,N/A,calle Mendizabala,Álava,Vitoria-Gasteiz,Armentia - Ciudad Jardín,N/A,42.8367777,-2.6826949,N/A,2536,5,3,N/A,N/A,N/A,https://www.idealista.com/inmueble/106263219/
105569247,540000,145,4,calle General Alava Kalea,Álava,Vitoria-Gasteiz,Centro,N/A,42.8434113,-2.6735318,true,3724,3,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/105569247/
106876596,310000,85,3,calle Ramiro de Maeztu Kalea,Álava,Vitoria-Gasteiz,Lovaina - Aranzabal,N/A,42.8485135,-2.677911,true,3647,2,1,N/A,N/A,N/A,https://www.idealista.com/inmueble/106876596/
100705591,495000,176,3,calle de Postas,Álava,Vitoria-Gasteiz,Centro,N/A,42.847481,-2.6720369,true,2813,4,3,N/A,N/A,N/A,https://www.idealista.com/inmueble/100705591/
87067287,220000,80,1,calle Askatasun,Álava,Vitoria-Gasteiz,Santiago - El Anglo,N/A,42.8468023,-2.666793,false,2750,2,1,N/A,N/A,N/A,https://www.idealista.com/inmueble/87067287/
105977764,215000,85,7,calle Heraclio Alfaro,Álava,Vitoria-Gasteiz,Salburua,N/A,42.8526115,-2.6574424,true,2529,2,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/105977764/
106880527,440000,92,4,calle Eduardo Dato,Álava,Vitoria-Gasteiz,Centro,N/A,42.8452268,-2.6735276,true,4783,3,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/106880527/
95836309,710000,270,N/A,avenida Nuestra Señora de Estíbaliz,Álava,Vitoria-Gasteiz,Judimendi - Sta.Lucía,N/A,42.8423522,-2.6631424,N/A,2630,4,3,N/A,N/A,N/A,https://www.idealista.com/inmueble/95836309/
105398920,550000,183,1,calle Florida,Álava,Vitoria-Gasteiz,Centro,N/A,42.8435477,-2.6699798,true,3005,4,3,N/A,N/A,N/A,https://www.idealista.com/inmueble/105398920/
97909617,399000,143,2,calle Pedro de Asua,Álava,Vitoria-Gasteiz,San Martín,N/A,42.8476347,-2.6906995,true,2790,3,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/97909617/
106864566,430000,140,4,calle Olagibel,Álava,Vitoria-Gasteiz,Centro,N/A,42.8474159,-2.6696767,true,3071,4,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/106864566/
107168846,325000,113,2,calle Olagibel Kalea,Álava,Vitoria-Gasteiz,Judimendi - Sta.Lucía,N/A,42.8456753,-2.6661342,true,2876,3,1,N/A,N/A,N/A,https://www.idealista.com/inmueble/107168846/
105914751,480000,110,1,senda Ibilbidea,Álava,Vitoria-Gasteiz,Centro,N/A,42.8443308,-2.6775327,true,4364,3,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/105914751/
106282098,650000,243,8,avenida Gasteiz,Álava,Vitoria-Gasteiz,Lovaina - Aranzabal,N/A,42.8473434,-2.6812495,true,2675,4,3,N/A,N/A,N/A,https://www.idealista.com/inmueble/106282098/
107253740,425000,146,5,calle General Alava,Álava,Vitoria-Gasteiz,Centro,N/A,42.8460359,-2.6717152,true,2911,4,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/107253740/
105371328,269000,76,5,calle Foru,Álava,Vitoria-Gasteiz,Centro,N/A,42.8437682,-2.6690104,true,3539,2,1,N/A,N/A,N/A,https://www.idealista.com/inmueble/105371328/
102847297,269000,114,4,calle Francia,Álava,Vitoria-Gasteiz,Santiago - El Anglo,N/A,42.8492141,-2.6673935,true,2360,4,1,N/A,N/A,N/A,https://www.idealista.com/inmueble/102847297/
106165061,290000,124,1,calle Coronación de la Virgen Blanca,Álava,Vitoria-Gasteiz,Coronación,N/A,42.8532917,-2.6769559,true,2339,3,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/106165061/
106707953,278000,79,2,calle Reyes de Navarra,Álava,Vitoria-Gasteiz,Aranzabela - Aranbizkarra,N/A,42.853455,-2.6670949,true,3519,2,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/106707953/
107237169,269000,72,5,calle Foru,Álava,Vitoria-Gasteiz,Centro,N/A,42.8449916,-2.6689147,true,3736,2,1,N/A,N/A,N/A,https://www.idealista.com/inmueble/107237169/
106391911,300000,103,6,avenida Beato Tomás de Zumárraga,Álava,Vitoria-Gasteiz,San Martín,N/A,42.8517001,-2.6865153,true,2913,3,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/106391911/
106549713,275000,150,1,calle Florida,Álava,Vitoria-Gasteiz,Centro,N/A,42.8410515,-2.6698184,true,1833,4,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/106549713/
102779512,269000,114,4,calle Francia,Álava,Vitoria-Gasteiz,Santiago - El Anglo,N/A,42.8513763,-2.6676439,true,2360,4,1,N/A,N/A,N/A,https://www.idealista.com/inmueble/102779512/
105749796,425000,94,1,calle Eduardo Dato,Álava,Vitoria-Gasteiz,Centro,N/A,42.8469434,-2.6712048,true,4521,2,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/105749796/
106994849,195000,92,6,senda Valentín Foronda,Álava,Vitoria-Gasteiz,Sansomendi - Ali,N/A,42.8554876,-2.6977356,true,2120,3,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/106994849/
106099533,1750000,380,N/A,"calle Costa Esmeralda, 23",Alicante,Altea,Altea la Vella,N/A,38.6393923,-0.020202,N/A,4605,3,3,N/A,N/A,N/A,https://www.idealista.com/inmueble/106099533/
106803116,2250000,539,N/A,"camino Volador dels Corbs, 3",Alicante,Altea,Altea Pueblo,N/A,38.5873632,-0.0740304,N/A,4174,5,7,N/A,N/A,N/A,https://www.idealista.com/inmueble/106803116/
106774854,2250000,286,N/A,calle d'Alcoi,Alicante,Altea,Altea Pueblo,N/A,38.6004303,-0.055157,N/A,7867,5,4,N/A,N/A,N/A,https://www.idealista.com/inmueble/106774854/
106659460,2650000,900,N/A,calle Alemania,Alicante,Altea,Altea Hills,N/A,38.6405554,-0.0104404,N/A,2944,4,5,N/A,N/A,N/A,https://www.idealista.com/inmueble/106659460/
107122898,230000,145,2,avenida de la Nucía,Alicante,Altea,Altea Pueblo,N/A,38.602401,-0.052611,false,1586,4,1,N/A,N/A,N/A,https://www.idealista.com/inmueble/107122898/
104745150,375000,106,2,"Costera dels Nassos, 30",Alicante,Altea,Altea Pueblo,N/A,38.59652,-0.05479,false,3538,3,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/104745150/
106583588,1495000,252,N/A,"calle Niccolo Paganini, 9",Alicante,Jávea/Xàbia,Portichol - Balcón al Mar,N/A,38.7387876,0.2271227,N/A,5933,4,4,N/A,N/A,N/A,https://www.idealista.com/inmueble/106583588/
106319156,890000,264,N/A,Zona Kalmias,Alicante,Benitachell,Cumbre del Sol,N/A,38.7100166,0.155111,N/A,3371,3,3,N/A,N/A,N/A,https://www.idealista.com/inmueble/106319156/
106326838,899000,150,4,"camino San Pere, 24",Alicante,Altea,Altea Pueblo,N/A,38.6029075,-0.0450666,true,5993,4,3,N/A,N/A,N/A,https://www.idealista.com/inmueble/106326838/
105338370,850000,250,N/A,calle las Brisas s/n,Alicante,Altea,Altea la Vella,N/A,38.6298928,-0.0355672,N/A,3400,4,4,N/A,N/A,N/A,https://www.idealista.com/inmueble/105338370/
106095627,249900,120,bj,"calle Calpe, 3",Alicante,Torrevieja,Los Balcones - Los Altos del Edén,Los Balcones - Los Altos del Edén,37.9658794,-0.7374747,true,2083,2,2,N/A,N/A,N/A,https://www.idealista.com/obra-nueva/106095627/
102636224,5400000,554,N/A,"calle Isla de Altea, 5",Alicante,Altea,Zona de Mascarat,N/A,38.6264857,-0.0173767,N/A,9747,5,7,N/A,N/A,N/A,https://www.idealista.com/inmueble/102636224/
106841195,889000,263,N/A,calle del Pit Blau,Alicante,Jávea/Xàbia,La Granadella - Costa Nova,N/A,38.745255,0.2036045,N/A,3380,3,4,N/A,N/A,N/A,https://www.idealista.com/inmueble/106841195/
100596723,1200000,250,N/A,calle del Faisà,Alicante,Jávea/Xàbia,La Granadella - Costa Nova,N/A,38.7361862,0.2095658,N/A,4800,4,5,N/A,N/A,N/A,https://www.idealista.com/inmueble/100596723/
105275228,339000,140,N/A,calle Guadiana,Alicante,Orihuela,Orihuela Costa,Villamartín-Las Filipinas,37.9546341,-0.7476174,N/A,2421,3,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/105275228/
105984007,525000,206,N/A,"avenida Pintor Fernando Soria, 16",Alicante,Alicante / Alacant,Playa de San Juan-El Cabo,Alicante Golf,38.3724252,-0.425219,N/A,2549,3,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/105984007/
104950941,2180000,583,N/A,avenida Europa,Alicante,Altea,Altea Hills,N/A,38.6400846,-0.0087428,N/A,3739,5,5,N/A,N/A,N/A,https://www.idealista.com/inmueble/104950941/
95414562,1600000,160,N/A,"calle Puerto Lápice, 35",Alicante,Moraira,El Portet-Pla del Mar,N/A,38.6881273,0.1486932,N/A,10000,3,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/95414562/
106244503,2900000,174,N/A,"calle Puerto de Santa María, 9",Alicante,Moraira,El Portet-Pla del Mar,N/A,38.6880283,0.1448751,N/A,16667,4,3,N/A,N/A,N/A,https://www.idealista.com/inmueble/106244503/
105462365,2700000,548,N/A,avenida Europa,Alicante,Altea,Altea Hills,N/A,38.6380483,-0.0063936,N/A,4927,6,7,N/A,N/A,N/A,https://www.idealista.com/inmueble/105462365/
105322114,2950000,1242,N/A,calle del Roget,Alicante,Jávea/Xàbia,La Granadella - Costa Nova,N/A,38.7465033,0.2041816,N/A,2375,7,4,N/A,N/A,N/A,https://www.idealista.com/inmueble/105322114/
106895432,399000,115,3,"calle Gigantes y Cabezudos, 6",Alicante,Orihuela,Orihuela Costa,Villamartín-Las Filipinas,37.944652,-0.766322,true,3470,3,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/106895432/
104984723,597800,120,bj,calle Salzillo s/n,Alicante,Pilar de la Horadada,Torre de la Horadada,N/A,37.8678022,-0.7660321,false,4982,4,3,N/A,N/A,N/A,https://www.idealista.com/inmueble/104984723/
102193729,289000,109,4,"calle Clavel, 6",Alicante,Torrevieja,Centro,Puerto Deportivo,37.9772018,-0.6856245,false,2651,3,3,N/A,N/A,N/A,https://www.idealista.com/inmueble/102193729/
106353733,830000,147,N/A,calle Egipcios s/n,Alicante,Orihuela,Orihuela Costa,Zeniamar-Horizonte-La Campana,37.949527,-0.7229229,N/A,5646,2,3,N/A,N/A,N/A,https://www.idealista.com/inmueble/106353733/
102682048,649000,242,N/A,calle Bélgica,Alicante,Altea,Altea Hills,N/A,38.6330063,-0.0072784,N/A,2682,4,3,N/A,N/A,N/A,https://www.idealista.com/inmueble/102682048/
102520073,999000,230,N/A,carretera les Marines Racons a Dénia,Alicante,Denia,Devesses - Monte Pego,N/A,38.864717,-0.0008156,true,4343,4,4,N/A,N/A,N/A,https://www.idealista.com/inmueble/102520073/
107213268,1900000,404,9,calle Catedratic Abelardo Rigual,Alicante,Alicante / Alacant,Playa de San Juan-El Cabo,Playa de San Juan,38.3678645,-0.4239533,true,4703,4,4,N/A,N/A,N/A,https://www.idealista.com/inmueble/107213268/
105580849,1590000,400,N/A,calle Pintor Ribalta,Alicante,Moraira,Paichi,N/A,38.6958976,0.1395143,N/A,3975,5,4,N/A,N/A,N/A,https://www.idealista.com/inmueble/105580849/
106994415,317000,87,7,calle San Vicente,Alicante,Alicante / Alacant,Centro,Mercado,38.3488802,-0.4868069,true,3644,3,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/106994415/
106329251,1790000,545,N/A,Partida Comunes-Adsubia,Alicante,Jávea/Xàbia,Partida Comunes-Adsubia,N/A,38.7694773,0.1562194,N/A,3284,4,4,N/A,N/A,N/A,https://www.idealista.com/inmueble/106329251/
105965027,1500000,529,N/A,calle Puerto de Espasante,Alicante,Moraira,El Portet-Pla del Mar,N/A,38.6899534,0.148002,N/A,2836,4,5,N/A,N/A,N/A,https://www.idealista.com/inmueble/105965027/
102425123,299500,130,N/A,"calle les Vinyes, 131",Alicante,Guardamar del Segura,Las Viñas,N/A,38.0841616,-0.6532011,N/A,2304,4,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/102425123/
106057258,239500,113,N/A,"calle Rafael Alberti, 45",Alicante,Guardamar del Segura,Zona Pueblo,N/A,38.0876005,-0.6494957,N/A,2119,3,3,N/A,N/A,N/A,https://www.idealista.com/inmueble/106057258/
106837513,1050000,244,N/A,avenida de Benidorm,Alicante,Finestrat,Finestrat Pueblo,N/A,38.5699252,-0.2123921,N/A,4303,4,4,N/A,N/A,N/A,https://www.idealista.com/inmueble/106837513/
106674139,665000,125,N/A,via de Servicio,Alicante,Orihuela,Orihuela Costa,Lomas de Cabo Roig-Los Dolses,37.9305283,-0.7630553,N/A,5320,4,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/106674139/
106481863,625000,170,7,Barrio Centro Tradicional,Alicante,Alicante / Alacant,Centro,Centro Tradicional,38.3462741,-0.4850604,true,3676,4,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/106481863/
94156455,1700000,566,N/A,avenida Europa,Alicante,Altea,Altea Hills,N/A,38.6329614,-0.0062012,N/A,3004,4,4,N/A,N/A,N/A,https://www.idealista.com/inmueble/94156455/
105604222,950000,337,N/A,calle l'Esquirol,Alicante,Altea,Altea la Vella,N/A,38.6436984,-0.0399694,N/A,2819,4,5,N/A,N/A,N/A,https://www.idealista.com/inmueble/105604222/
103788601,3950000,983,N/A,calle Berna,Alicante,Finestrat,Golf Bahía,N/A,38.5540053,-0.1769448,N/A,4018,7,7,N/A,N/A,N/A,https://www.idealista.com/inmueble/103788601/
104045552,449000,354,2,"rall, 8",Castellón,Oropesa del Mar,Torre Bellver - La Renegá - Les Platgete'S,N/A,40.0639872,0.0959552,true,1268,4,4,N/A,N/A,N/A,https://www.idealista.com/inmueble/104045552/
106148505,449000,354,bj,calle el Rall,Castellón,Oropesa del Mar,Torre Bellver - La Renegá - Les Platgete'S,N/A,40.0648487,0.0972452,true,1268,3,4,N/A,N/A,N/A,https://www.idealista.com/inmueble/106148505/
105741169,950000,320,N/A,Barrio Zona Pau Lledó,Castellón,Castellón de la Plana / Castello de la Plana,Norte,Zona Pau Lledó,39.9993731,-0.0307452,N/A,2969,3,3,N/A,N/A,N/A,https://www.idealista.com/inmueble/105741169/
95840315,275000,170,1,calle de la Vilavella,Castellón,Castellón de la Plana / Castello de la Plana,Este,Rafalafena,39.9894693,-0.0292165,true,1618,4,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/95840315/
100000581,590000,161,3,termalismo,Castellón,Oropesa del Mar,Torre Bellver - La Renegá - Les Platgete'S,N/A,40.0567433,0.0970723,true,3665,4,3,N/A,N/A,N/A,https://www.idealista.com/inmueble/100000581/
106690726,525000,239,N/A,calle el Palmeral,Castellón,Benicasim/Benicàssim,Heliópolis - Eurosol,N/A,40.0374401,0.0507314,N/A,2197,5,3,N/A,N/A,N/A,https://www.idealista.com/inmueble/106690726/
106018131,468000,145,1,calle Doctor Jorge Comin,Castellón,Benicasim/Benicàssim,Torreón - La Almadraba,N/A,40.0543427,0.0737656,true,3228,3,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/106018131/
106261527,249500,85,9,avenida Ferrandis Salvador,Castellón,Benicasim/Benicàssim,Heliópolis - Eurosol,N/A,40.0308145,0.0432129,true,2935,2,1,N/A,N/A,N/A,https://www.idealista.com/inmueble/106261527/
103629589,925000,375,N/A,"calle Urbanización Las Playetas de Bellver, 117",Castellón,Oropesa del Mar,Torre Bellver - La Renegá - Les Platgete'S,N/A,40.0572872,0.0906117,N/A,2467,5,3,N/A,N/A,N/A,https://www.idealista.com/inmueble/103629589/
102371723,1150000,238,N/A,Mas del Castell,Castellón,Benicasim/Benicàssim,Torreón - La Almadraba,N/A,40.0459595,0.0657588,N/A,4832,4,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/102371723/
106712235,649000,309,N/A,avenida del Ferrocarril,Castellón,Benicasim/Benicàssim,Els Terrers,N/A,40.0439436,0.0542815,N/A,2100,4,3,N/A,N/A,N/A,https://www.idealista.com/inmueble/106712235/
105396632,875000,554,N/A,Barrio Zona Pau Lledó,Castellón,Castellón de la Plana / Castello de la Plana,Norte,Zona Pau Lledó,39.9946632,-0.0280752,N/A,1579,7,4,N/A,N/A,N/A,https://www.idealista.com/inmueble/105396632/
102663499,349000,115,1,Forcall,Castellón,Oropesa del Mar,Torre Bellver - La Renegá - Les Platgete'S,N/A,40.0605832,0.1092402,true,3035,3,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/102663499/
105995475,129000,109,8,"avenida Jardín, 57",Castellón,Oropesa del Mar,Marina d'Or,Costa Azahar,40.1224161,0.1554104,true,1183,2,1,N/A,N/A,N/A,https://www.idealista.com/inmueble/105995475/
95621560,950000,542,N/A,Barrio Zona Pau Lledó,Castellón,Castellón de la Plana / Castello de la Plana,Norte,Zona Pau Lledó,39.995291,-0.0289358,N/A,1753,5,4,N/A,N/A,N/A,https://www.idealista.com/inmueble/95621560/
105971825,275000,191,4,calle d'Asensi,Castellón,Castellón de la Plana / Castello de la Plana,Centro,Casco Histórico,39.9834369,-0.0366076,true,1440,3,3,N/A,N/A,N/A,https://www.idealista.com/inmueble/105971825/
106848372,359000,135,1,avenida Ferrandis Salvador,Castellón,Benicasim/Benicàssim,Curva,N/A,40.0266393,0.0417914,true,2659,3,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/106848372/
106410915,275000,121,1,plaza de Mallorca s/n,Castellón,Oropesa del Mar,Zona Playa Morro de Gos,N/A,40.0871715,0.1458652,true,2273,2,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/106410915/
106583845,226000,84,2,avenida Camp de Morvedre,Castellón,Castellón de la Plana / Castello de la Plana,Oeste,Ciutat del Transport-La Salera,39.9793742,-0.0564434,true,2690,2,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/106583845/
101481669,430000,260,N/A,camino dels Molins,Castellón,Castellón de la Plana / Castello de la Plana,Norte,Zona Pau Lledó,39.9958576,-0.0317862,N/A,1654,3,3,N/A,N/A,N/A,https://www.idealista.com/inmueble/101481669/
106770388,275000,100,4,calle la Punta,Castellón,Benicasim/Benicàssim,Heliópolis - Eurosol,N/A,40.0373829,0.0482729,true,2750,3,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/106770388/
106804967,780000,240,N/A,Barrio Zona Pau Lledó,Castellón,Castellón de la Plana / Castello de la Plana,Norte,Zona Pau Lledó,39.9961924,-0.0238755,N/A,3250,4,3,N/A,N/A,N/A,https://www.idealista.com/inmueble/106804967/
106083644,335000,115,1,avenida Ferrandis Salvador,Castellón,Benicasim/Benicàssim,Els Terrers,N/A,40.0393228,0.0529226,true,2913,3,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/106083644/
103888211,640000,284,N/A,Heliópolis - Eurosol,Castellón,Benicasim/Benicàssim,Heliópolis - Eurosol,N/A,40.0358756,0.0397151,N/A,2254,3,4,N/A,N/A,N/A,https://www.idealista.com/inmueble/103888211/
105296514,275000,118,5,"calle Amplaries, 1",Castellón,Oropesa del Mar,Marina d'Or,Bahía Park - Isla Park,40.1084323,0.1514375,true,2331,3,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/105296514/
104334815,186500,125,6,"calle Amplaries, 55",Castellón,Oropesa del Mar,Marina d'Or,Cala Blanca,40.12044,0.1576,true,1492,2,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/104334815/
104681751,290000,171,N/A,Barrio Ciutat del Transport-La Salera,Castellón,Castellón de la Plana / Castello de la Plana,Oeste,Ciutat del Transport-La Salera,39.9823964,-0.0649977,N/A,1696,4,3,N/A,N/A,N/A,https://www.idealista.com/inmueble/104681751/
94575061,775000,365,N/A,Tombatossals,Castellón,Oropesa del Mar,Torre Bellver - La Renegá - Les Platgete'S,N/A,40.0597628,0.0998978,N/A,2123,6,4,N/A,N/A,N/A,https://www.idealista.com/inmueble/94575061/
107140879,589000,167,N/A,Gran Vía de Tàrrega Monteblanco,Castellón,Castellón de la Plana / Castello de la Plana,Sur,Zona Ensanche-Río Jucar,39.9762564,-0.0551596,N/A,3527,5,3,N/A,N/A,N/A,https://www.idealista.com/inmueble/107140879/
106630849,365000,325,N/A,calle de Carlos Fabra Andres,Castellón,Castellón de la Plana / Castello de la Plana,Norte,Zona Pau Lledó,39.9949754,-0.0284527,N/A,1123,4,3,N/A,N/A,N/A,https://www.idealista.com/inmueble/106630849/
106517923,110000,111,2,avenida Central,Castellón,Oropesa del Mar,Marina d'Or,Costa Caribe,40.119372,0.1512938,true,991,2,1,N/A,N/A,N/A,https://www.idealista.com/inmueble/106517923/
106239525,280000,152,2,Curva,Castellón,Benicasim/Benicàssim,Curva,N/A,40.0178374,0.0403515,true,1842,3,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/106239525/
106615365,118000,74,bj,Barrio Costa Marfil,Castellón,Oropesa del Mar,Marina d'Or,Costa Marfil,40.1141965,0.1510279,true,1595,2,1,N/A,N/A,N/A,https://www.idealista.com/inmueble/106615365/
106735791,275000,100,5,Heliópolis - Eurosol,Castellón,Benicasim/Benicàssim,Heliópolis - Eurosol,N/A,40.038904,0.0481318,true,2750,3,1,N/A,N/A,N/A,https://www.idealista.com/inmueble/106735791/
103030172,485000,350,N/A,Barrio Zona Pau Lledó,Castellón,Castellón de la Plana / Castello de la Plana,Norte,Zona Pau Lledó,39.9926571,-0.0264787,N/A,1386,5,5,N/A,N/A,N/A,https://www.idealista.com/inmueble/103030172/
106895749,180000,105,2,Barrio Zona Ensanche-Parque oeste,Castellón,Castellón de la Plana / Castello de la Plana,Sur,Zona Ensanche-Parque oeste,39.9782306,-0.0456461,true,1714,3,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/106895749/
106972834,147000,86,9,Gran Vía de Tàrrega Monteblanco,Castellón,Castellón de la Plana / Castello de la Plana,Sur,Zona Ensanche-Parque oeste,39.9801781,-0.0512253,true,1709,3,1,N/A,N/A,N/A,https://www.idealista.com/inmueble/106972834/
105790796,720000,391,N/A,calle Manuel Montesinos,Castellón,Castellón de la Plana / Castello de la Plana,Norte,Zona Pau Lledó,40.0018571,-0.0306646,N/A,1841,5,5,N/A,N/A,N/A,https://www.idealista.com/inmueble/105790796/
105594748,153000,77,7,calle Major,Castellón,Castellón de la Plana / Castello de la Plana,Centro,Casco Histórico,39.9848215,-0.0356928,true,1987,2,1,N/A,N/A,N/A,https://www.idealista.com/inmueble/105594748/
107031031,299000,174,N/A,El Balcó - Jaume I,Castellón,Oropesa del Mar,El Balcó - Jaume I,N/A,40.086627,0.1337973,N/A,1718,3,3,N/A,N/A,N/A,https://www.idealista.com/inmueble/107031031/
105451771,81000,53,2,"calle de Pere Martell, 13",Tarragona,Salou,Barenys,N/A,41.0790466,1.1274548,false,1528,3,1,N/A,N/A,N/A,https://www.idealista.com/inmueble/105451771/
103260297,103000,51,1,"calle de Joanot Martorell, 1",Tarragona,Salou,Eixample,N/A,41.0727407,1.1508865,true,2020,1,1,N/A,N/A,N/A,https://www.idealista.com/inmueble/103260297/
107006791,675000,272,N/A,via Augusta,Tarragona,Tarragona,Urbanitzacions de Llevant,N/A,41.1230286,1.2774555,N/A,2482,3,3,N/A,N/A,N/A,https://www.idealista.com/inmueble/107006791/
102448318,147000,59,2,"calle de la Muntanya, 5",Tarragona,Salou,Barri de la Salut,N/A,41.0760335,1.1264176,false,2492,2,1,N/A,N/A,N/A,https://www.idealista.com/inmueble/102448318/
105962826,139000,45,4,"calle d'Escaladei, 3",Tarragona,Salou,Centre,N/A,41.0808118,1.1307895,true,3089,1,1,N/A,N/A,N/A,https://www.idealista.com/inmueble/105962826/
104098993,295000,167,bj,"calle de Pere Martell, 13",Tarragona,Salou,Barenys,N/A,41.0790466,1.1274548,true,1766,4,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/104098993/
106239060,149000,80,5,"calle de Carles Buïgas, 32",Tarragona,Salou,Eixample,N/A,41.0718249,1.1491978,true,1863,3,1,N/A,N/A,N/A,https://www.idealista.com/inmueble/106239060/
104106472,99000,45,4,"calle de Barcelona, 86",Tarragona,Salou,Centre,N/A,41.085004,1.1329767,true,2200,1,1,N/A,N/A,N/A,https://www.idealista.com/inmueble/104106472/
106166822,925000,291,N/A,Barrio El Dorado Platja,Tarragona,Cambrils,La Llosa - Mas de l'Arany,El Dorado Platja,41.0631478,1.0412523,N/A,3179,4,3,N/A,N/A,N/A,https://www.idealista.com/obra-nueva/106166822/
105754154,495000,232,N/A,"calle Foixarda, 1",Tarragona,Tarragona,La Mora,N/A,41.1306856,1.3549631,N/A,2134,4,3,N/A,N/A,N/A,https://www.idealista.com/inmueble/105754154/
106972092,115000,42,1,calle del Francolí,Tarragona,Salou,Centre,N/A,41.0793765,1.1316361,true,2738,1,1,N/A,N/A,N/A,https://www.idealista.com/inmueble/106972092/
104623736,425000,105,7,calle de Brussel·les,Tarragona,Salou,Eixample,N/A,41.0716792,1.1460577,true,4048,3,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/104623736/
103442708,585000,209,N/A,Eixample Residencial,Tarragona,Roda de Berà,Eixample Residencial,N/A,41.192412,1.4706385,N/A,2799,3,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/103442708/
102897638,229000,132,3,"calle del Mar, 5",Tarragona,Salou,Salou de Llevant,N/A,41.0769158,1.1327541,true,1735,3,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/102897638/
105697703,525000,112,3,"rambla Nova, 51",Tarragona,Tarragona,Eixample,N/A,41.1154248,1.2536554,true,4688,3,3,N/A,N/A,N/A,https://www.idealista.com/inmueble/105697703/
107180462,825000,311,N/A,avenida Flors,Tarragona,Cambrils,Vilafortuny - Cap de Sant Pere,Quatre Camins,41.0739849,1.0922097,N/A,2653,4,3,N/A,N/A,N/A,https://www.idealista.com/inmueble/107180462/
104249404,615000,374,N/A,calle Caracas,Tarragona,Cambrils,Vilafortuny - Cap de Sant Pere,Vilafortuny,41.0746051,1.0995848,N/A,1644,4,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/104249404/
106744194,1250000,267,1,calle Robert d'Aguiló,Tarragona,Tarragona,Eixample,N/A,41.1141849,1.2630459,true,4682,4,3,N/A,N/A,N/A,https://www.idealista.com/inmueble/106744194/
106703866,209700,94,1,Raval de Santa Anna,Tarragona,Reus,Centre,N/A,41.1566492,1.1083866,true,2231,2,1,N/A,N/A,N/A,https://www.idealista.com/inmueble/106703866/
97822741,975000,780,N/A,Urbanitzacions de Llevant,Tarragona,Tarragona,Urbanitzacions de Llevant,N/A,41.125548,1.2712637,N/A,1250,7,5,N/A,N/A,N/A,https://www.idealista.com/inmueble/97822741/
102718982,1985000,751,N/A,Urbanitzacions de Llevant,Tarragona,Tarragona,Urbanitzacions de Llevant,N/A,41.1180077,1.2713177,N/A,2643,7,7,N/A,N/A,N/A,https://www.idealista.com/inmueble/102718982/
